track,artist,date,rating 
b'Not 20 Anymore',b'Bebe Rexha',30 August 2019 ,2.01
"b""There's Nothing Holdin' Me Back""",b'Shawn Mendes',20 April 2017 ,2.47
b'New Kind of Kick',b'Muse',28 October 2016 ,2.37
b'Even the Nights Are Better / One Step Closer',b'Air Supply',June 1982 ,2.49
b'If I Had You',b'Adam Lambert',29 October 2010 ,2.45
"b'Ready, Set, Go!'",b'Tokio Hotel',2007,1.78
,,,
b'Tremor (Sensation 2014 Anthem)',b'Dimitri Vegas',21 April 2014 ,2.19
b'Boys Will Be Boys',b'Paulina Rubio',24 March 2012 ,1.75
b'Que yo no quiero problemas',b'David DeMar\xc3\xada',28 July 2009 ,1.36
b'Whatzupwitu',b'Eddie Murphy',1993,2.09
b'Bassa Sababa',b'Netta',1 February 2019 ,1.82
b'\xd0\x9a\xd0\xb0\xd0\xba \xd0\xb1\xd0\xbe\xd0\xbb\xd0\xb8 (Kak boli)',b'\xd0\x90\xd0\xb7\xd0\xb8\xd1\x81 [Azis]',2004,1.42
b'If U Seek Amy',b'Britney Spears',10 March 2009 ,2.55
,,,
b'Rapture',b'Under\xc3\xb8ath',20 March 2018 ,2.25
b'Bang Your Mom',b'Bart Baker',10 February 2012 ,0.58
b'Forever Your Girl / Next to You',b'Paula Abdul',11 March 1989 ,2.52
b'United We Stand / Say a Prayer',b'Brotherhood of Man',February 1970 ,2.35
b'Let Me See Ya Girl',b'Cole Swindell',20 April 2015 ,1.30
b'Stole the Show',b'Kygo',23 March 2015 ,2.49
b'Solamente t\xc3\xba',b'Pablo Albor\xc3\xa1n',21 September 2010 ,1.95
,,,
b'Rollercoaster',b'B*Witched',21 September 1998 ,2.22
b'Another Day in Paradise',b'Brandy',3 April 2001 ,2.08
"b""Why Can't We Be Friends?""",b'Smash Mouth',7 April 1998 ,2.34
b'Ce matin va \xc3\xaatre une pure soir\xc3\xa9e',b'Fatal Bazooka',9 June 2011 ,1.54
b'Wish You Were Here',b'Rednex',May 1995 ,2.26
"b'4\'33""'",b'Wayne Marshall',1991,2.45
b'All Cried Out / Lost in Emotion',b'Lisa Lisa and Cult Jam',1985,2.17
,,,
"b""Let's Ride""",b'Kid Rock',22 October 2012 ,1.71
"b""I'll Make Love to You / Thank You""",b'Boyz II Men',1994,2.50
b'Face to Face',b'Daphni',24 May 2017 ,2.22
"b""Why Do Fools Fall in Love / Think I'm in Love""",b'Diana Ross',25 September 1981 ,2.43
b'Fool',b'Fitz and The Tantrums',23 June 2017 ,2.03
"b""King's Dead (Freestyle)""",b'Joey Bada$$',8 March 2018 ,2.51
b'Women',b'Florida Georgia Line',1 February 2019 ,1.57
,,,
b'No Tengo Dinero / Theme from Los Umbrellos',b'Lo$ Umbrello$',14 October 1997 ,1.94
b'Break Stuff',b'Limp Bizkit',18 April 2000 ,2.46
b'Better',b'Meghan Trainor',22 April 2016 ,1.98
b'Blues Clues',b'Lil AK',20 April 2018 ,1.73
b'Magic',b'Selena Gomez',14 February 2009 ,2.20
,,,
,,,
b'First Love',b'Jennifer Lopez',1 May 2014 ,2.34
b'Questions',b'Chris Brown',11 August 2017 ,1.94
b'(What Is) Love?',b'Jennifer Lopez',26 April 2011 ,2.14
b'Glory Glory Man. United / The Wembley Trail',b'Manchester United Football Club',1983,1.82
b'Take a Chance on Me',b'JLS',4 November 2011 ,1.87
"b""You're My Heart, You're My Soul""",b'Modern Talking',29 October 1984 ,2.50
b'White Crime',b'Lil Dicky',10 December 2014 ,1.63
,,,
b'Next to Me',b'Imagine Dragons',21 February 2018 ,2.34
b'Coming Home Now',b'Boyzone',26 February 1996 ,1.82
b'Nasty Girl',b'Nitty',2005,2.09
b'Like a Prayer',b'Glee Cast',20 April 2010 ,1.77
b'No Stylist',b'French Montana',20 September 2018 ,2.40
b'Jump in My Car',b'David Hasselhoff',24 June 2006 ,2.20
"b""Say You, Say Me / Can't Slow Down""",b'Lionel Richie',1985,2.49
,,,
b'Catharsis',b'Machine Head',7 December 2017 ,2.03
b'One Shot',b'JLS',22 February 2010 ,1.87
b'Who You Love',b'John Mayer',3 December 2013 ,2.04
b'When I Fall in Love / Are You Lonesome Tonight',b'Donny Osmond',1973,1.64
b'Sugar Honey Iced Tea (S.H.I.T.)',b'Princess Nokia',16 September 2019 ,2.46
b'Till I Loved You / Two People',b'Barbra Streisand and Don Johnson',October 1988 ,2.03
b'Shake It',b'Metro Station',5 August 2008 ,2.53
,,,
b'Clumsy',b'Britney Spears',11 August 2016 ,2.36
"b'Immortals (From ""Big Hero 6"")'",b'Fall Out Boy',14 October 2014 ,2.33
b'Bad Day',b'Kidz Bop Kids',3 May 2006 ,1.08
b'Lean Back',b'Terror Squad',26 July 2004 ,2.52
b'Work',b'Iggy Azalea',17 March 2013 ,2.54
b'Sugar',b'Robin Schulz',17 July 2015 ,2.51
b'Baila Morena',b'Zucchero',February 2006 ,2.03
,,,
b'S\xc3\xbcperstar',b'Sibel T\xc3\xbcz\xc3\xbcn',2006,1.79
b'You Da Baddest',b'Future',28 July 2017 ,2.34
b'Te amo',b'Rihanna',11 June 2010 ,2.51
b'The Night Is Still Young',b'Nicki Minaj',8 April 2015 ,2.51
b'Fred Come to Bed',b'E-Rotic',1995,2.15
b'Deja vu',b'Prince Royce',24 February 2017 ,1.85
b'Game On',b'Waka Flocka Flame',2 June 2015 ,1.47
,,,
b'Anything for You',b'Gloria Estefan',June 1988 ,2.51
b'Run Up',b'Major Lazer',26 January 2017 ,2.49
b'Drum$tick',b'Lil Pump',17 June 2016 ,1.89
b'Forever in Love / Songbird',b'Kenny G',5 January 1993 ,2.13
b'Where Do You Go',b'No Mercy',19 August 1996 ,2.53
,,,
,,,
b'Just Hold On',b'Louis Tomlinson',11 December 2016 ,2.23
b'Colossus (Tricky Remix)',b'Idles',16 August 2019 ,2.22
"b""Better When I'm Dancin'""",b'Meghan Trainor',14 October 2015 ,2.15
b'The Chipmunk Song / Almost Good',b'The Chipmunks',1958,2.52
b'Me Muero De Amor',b'Natalia Oreiro',1999,1.75
b'Crazy Town',b'Jason Aldean',1 March 2010 ,1.83
"b'Mama Do (Uh Oh, Uh Oh)'",b'Pixie Lott',8 June 2009 ,2.45
,,,
b'Doctor Pepper',b'Diplo',22 May 2015 ,2.50
b'Xscape',b'Michael Jackson',8 April 2014 ,2.14
b'Maria',b'Ricky Martin',1998,1.97
b'New York (Nina Kraviz Vocal Mix)',b'St. Vincent',11 October 2019 ,2.13
b'wonderful life',b'Bring Me the Horizon',21 October 2018 ,2.47
"b""J'ai embrass\xc3\xa9 un flic""",b'Renaud',7 April 2016 ,0.57
"b""Knockin' on Heaven's Door""","b""Guns n' Roses""",May 1992 ,2.54
,,,
b'Come on Over',b'Shania Twain',September 1999 ,2.36
b'Baby',b'Glee Cast',15 February 2011 ,1.69
b'This Kiss / Somebody Stand By Me',b'Faith Hill',14 December 1998 ,2.49
b'Changes',b'Lauv',2 January 2020 ,1.80
b'Wassuup!',b'Da Muttz',2000,1.41
b'Uglykid',b'Hobo Johnson',22 July 2019 ,2.32
b'Happy Xmas (War Is Over)',b'Miley Cyrus',14 December 2018 ,2.31
,,,
b'We Got Love',b'Jessica Mauboy',9 March 2018 ,2.33
b'\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x92\xe2\x96\x92\xe2\x96\x92\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93',b'Psychic Shins',18 July 2017 ,2.22
b'You & I',b'One Direction',25 May 2014 ,2.39
b'Wild Heart',b'The Vamps',19 January 2014 ,1.86
b'Torn Between Two Lovers / I Just Want to Love You ',b'Mary MacGregor',1976,2.43
b'Beautiful in My Eyes',b'Joshua Kadison',1994,2.12
"b""Burnin' Up""",b'Jessie J',23 September 2014 ,2.23
,,,
b'Cheers (Drink to That)',b'Rihanna',2 August 2011 ,2.44
b'Before He Cheats',b'Carrie Underwood',19 August 2006 ,2.50
b'Style',b'Foster the People',22 March 2019 ,2.43
b'Under the Boardwalk',b'The Beach Boys',1994,1.47
b'Whatchulookinat',b'Whitney Houston',9 July 2002 ,2.15
b'Lean and Dabb',b'iLoveMemphis',18 December 2015 ,1.82
b'Mistress for Christmas',b'AC/DC',1990,2.30
,,,
b'TOOTIMETOOTIMETOOTIME',b'The 1975',15 August 2018 ,2.51
b'I Want Your Love',b'\xd0\xad\xd0\xb4\xd1\x83\xd0\xb0\xd1\x80\xd0\xb4 \xd0\xa0\xd0\xbe\xd0\xbc\xd0\xb0\xd0\xbd\xd1\x8e\xd1\x82\xd0\xb0 [Eduard Romanyuta]',12 March 2015 ,2.18
b'Single Ladies (Put a Ring on It)',b'Beyonc\xc3\xa9',8 October 2008 ,2.57
b'I Found U',b'Passion Pit',15 May 2019 ,2.18
b'BootyPOP',b'Albert',29 May 2012 ,1.24
,,,
,,,
b'Bed of Lies',b'Nicki Minaj',16 November 2014 ,2.42
b'One Dance',b'Drake',5 April 2016 ,2.59
b'Katchi (Ofenbach VS. Nick Waterhouse)',b'Ofenbach',25 August 2017 ,1.65
b'Cat Daddy',b'The Rej3ctz',2011,2.14
b'I Wanna',b'Marie N',2002,2.18
b'XP\xe2\x82\xacN$IV $H1T',b'Die Antwoord',31 July 2012 ,2.32
b'Live Your Life',b'T.I.',23 September 2008 ,2.56
,,,
b'Love Me Back',b'Can Bonomo',2012,2.25
"b""Mama's Song""",b'Carrie Underwood',12 October 2009 ,1.97
b'Total Eclipse of the Heart',b'Glee Cast',4 May 2010 ,1.90
b'Bleed It Out',b'Linkin Park',20 August 2007 ,2.54
b'No Shame',b'Future',2 May 2018 ,2.29
b'I Will Always Love You',b'Whitney Houston',23 October 1992 ,2.53
b'Apologize',b'Timbaland',6 November 2007 ,2.53
,,,
b'Breathe',b'Faith Hill',9 November 1999 ,2.48
b'Monsters',b'Saara Aalto',9 February 2018 ,2.37
"b""Boo'd Up (Remix)""",b'Ella Mai',4 July 2018 ,2.30
b'One More Day',b'Eldrine',2011,2.18
b'Sympathy for the Devil',"b""Guns n' Roses""",1994,2.55
b'Angelo / All Night',b'Brotherhood of Man',1977,2.37
b'Die in Your Arms',b'Justin Bieber',29 May 2012 ,2.25
,,,
"b""(Can't Live Without Your) Love & Affection / Will You Love Me?""",b'Nelson',July 1990 ,2.39
b'Everything Is Beautiful / A Brighter Day',b'Ray Stevens',April 1970 ,2.37
b'Lick Yrself Clean',b'LCD Catsystem',27 August 2011 ,1.76
b'3 Hun Nit',b'Chief Keef',13 April 2018 ,1.94
b'Yeah',b'Joe Nichols',27 January 2014 ,1.44
b'Oh My God',"b""Guns n' Roses""",9 November 1999 ,2.31
b'Collide',b'Leona Lewis',2 September 2011 ,2.26
,,,
b'Loco',b'Enrique Iglesias',24 August 2013 ,1.75
b'7/11',b'Beyonc\xc3\xa9',24 November 2014 ,2.56
b'Ready or Not',b'Bridgit Mendler',7 August 2012 ,2.39
b'If Wishes Came True / LP Preview',b'Sweet Sensation',16 June 1990 ,2.26
b'By Your Side',b'The 1975',21 February 2017 ,2.46
b'Old School Love',b'Lupe Fiasco',14 October 2013 ,2.22
b'Scream',b'Chris Cornell',9 September 2008 ,2.25
,,,
b'Kissin U',b'Miranda Cosgrove',28 March 2010 ,2.40
b'My Way',b'Limp Bizkit',26 June 2001 ,2.55
b'Because You Loved Me',b'C\xc3\xa9line Dion',19 February 1996 ,2.51
"b""Say It Isn't So""",b'Gareth Gates',1 December 2003 ,1.44
b'Replay',b'Tamta',27 February 2019 ,2.37
,,,
,,,
"b""On va s'aimer""",b'Gilbert Montagn\xc3\xa9',1983,1.91
b'Mama Do the Hump',b'Rizzle Kicks',16 December 2011 ,2.23
b'Witch Doctor',b'Hopsin',1 November 2017 ,2.23
b'Give Love',b'Andy Grammer',9 June 2017 ,1.67
b'Tonight / Hold On',b'New Kids on the Block',4 August 1990 ,2.44
b'Rise Up',b'Freaky Fortune',8 March 2014 ,2.20
b'I Am Woman',b'Jordin Sparks',6 May 2011 ,1.05
,,,
b'I Shoulda Won a Grammy',b'Riff Raff',1 February 2014 ,2.02
b'Philadelphia USA / Magic Record',b'The Nu Tornados',1958,1.96
b'Diddy',b'P. Diddy',2001,1.91
b'Rice & Curry',b'Dr. Bombay',1999,2.01
b'Sally That Girl',b'Gucci Crew II',1988,1.88
b'Girlfriend',b'*NSYNC',12 March 2002 ,2.44
b'Floss in the Bank',b'Tyga',11 January 2019 ,1.93
,,,
"b""There'll Be Sad Songs (To Make You Cry) / If I Should Lose You""",b'Billy Ocean',19 April 1986 ,2.38
b'We Are the Champions - Limited Edition Bonus CD',b'William Hung',2004,1.03
b'E Raffaella \xc3\xa8 mia',b'Tiziano Ferro',2007,1.09
b'Essere una donna',b'Anna Tatangelo',3 March 2006 ,1.39
b'Little Woman / One Too Many Mornings',b'Bobby Sherman',23 August 1969 ,2.23
b'Medley / Stars on 45',b'Stars on 45',1981,2.51
b'You',b'Robin Stjernberg',24 February 2013 ,2.18
,,,
b'Alarm',b'Anne-Marie',19 May 2016 ,2.21
b'Agnieszka',b'\xc5\x81zy',22 January 2001 ,1.24
b'Slide Along Side',b'Shifty',2004,1.32
b'El gallinero',b'Ramirez',1993,1.82
b'The 2nd Law: Unsustainable',b'Muse',10 August 2012 ,2.20
b'When the Curtain Falls',b'Greta Van Fleet',17 July 2018 ,2.51
b'Hasta la vista',b'Luan Santana',26 April 2018 ,1.27
,,,
b'Be My Guest',b'Gaitana',1 March 2012 ,2.18
b'Good Old Days',b'Macklemore',19 September 2017 ,2.41
b'Still Be Friends',b'G-Eazy',7 February 2020 ,1.78
"b'Cookin Yams (Carti , Yams , ROcky Diss)'",b'Chxpo',5 January 2016 ,2.25
b'I Invented Sex',b'Trey Songz',2009,2.17
b'------ / ------ / ------ / XXXXXX / ------ / ------',b'Boards of Canada',20 April 2013 ,2.47
b'Place Your Hands',b'Reef',21 October 1996 ,2.46
,,,
b'Holler',b'Spice Girls',23 October 2000 ,2.45
"b""You Don't Own Me""",b'Grace',17 March 2015 ,2.31
b'Colourblind',b'Darius',29 July 2002 ,2.15
"b'Talk Dirty to Me / Want Some, Need Some'",b'Poison',1986,2.52
b'I Will Wait',b'Mumford & Sons',24 September 2012 ,2.53
,,,
,,,
b'Are You Gonna Be My Girl',b'Jet',25 August 2003 ,2.51
b'When You Believe',b'Mariah Carey',2 November 1998 ,2.51
b'Chantaje',b'Shakira',28 October 2016 ,2.51
b'Masterpiece',b'Jessie J',7 October 2014 ,2.17
b'Color of Your Life',b'Micha\xc5\x82 Szpak',11 March 2016 ,2.33
b'Toda / Torero Ardiente',b'Jesul\xc3\xadn',1996,1.47
b'Fed Up',b'DJ Khaled',29 October 2009 ,1.86
,,,
b'Je serai (ta meilleure amie)',b'Lorie',30 October 2001 ,1.86
b'Macarena (Bayside Boys Mix)',b'Los del R\xc3\xado',14 August 1995 ,2.40
b'All of Them',b'Rich the Kid',23 January 2018 ,2.14
b'Dr. House',b'Christophe Hondelatte',May 2011 ,1.16
b'One Life',b'Glen Vella',2011,1.81
b'I Fought the Law',b'Green Day',1 February 2004 ,2.43
b'Everything Changes',b'Take That',28 March 1994 ,2.16
,,,
b'Superheroes',b'The Script',31 August 2014 ,2.35
b'Invincible',b'Tinie Tempah',27 December 2010 ,2.03
b'Miss Jackson',b'Panic! at the Disco',15 July 2013 ,2.46
b'Here Comes the Hammer',b'M.C. Hammer',1990,2.17
b'Kinfolks',b'Sam Hunt',11 October 2019 ,1.80
b'Grab the Moment',b'JOWST',15 February 2017 ,2.24
b'More',b'Usher',22 November 2010 ,2.51
,,,
b'Electronic Drum Solo Dub Mix (Single Take)',b'Death Grips',11 October 2017 ,2.58
b'Beautiful',b'Bazzi',2 August 2018 ,2.37
b'Daylight in Your Eyes',b'No Angels',2001,2.12
b'Wet the Bed',b'Chris Brown',13 September 2011 ,1.67
b'Kokomo / Tutti Frutti',b'The Beach Boys',July 1988 ,2.50
b'Bands',b'Comethazine',30 January 2018 ,2.34
b'Reverse',b'Vic Mensa',8 June 2018 ,2.05
,,,
b'D\xc3\xa9j\xc3\xa0 vu',b'Inna',27 November 2009 ,2.22
b'E.T.',b'Katy Perry',23 August 2010 ,2.56
b'Lean on You',b'Russ',5 December 2017 ,1.61
b'Animal I Have Become',b'Three Days Grace',18 April 2006 ,2.51
b'Two Birds One Stone',b'Drake',23 October 2016 ,2.44
b'Complicado',b'Vit\xc3\xa3o',4 October 2019 ,1.64
b'Mic Drop (Steve Aoki Remix)',b'BTS',24 November 2017 ,2.40
,,,
b'Hold On',b'Jonas Brothers',24 July 2007 ,2.22
b'Nasty',b'The Prodigy',12 January 2015 ,2.56
b'Underclass Hero',b'Sum 41',16 July 2007 ,2.43
b'Pause',b'Pitbull',3 June 2011 ,1.85
b'Life Is Good',b'Future',10 January 2020 ,2.58
,,,
,,,
b'Tarzan & Jane',b'Toy-Box',1999,2.31
b'Like Me / Stupid S***',b'Girlicious',22 April 2008 ,1.93
"b""He's Got the Whole World in His Hands / The Cradle Rock""",b'Laurie London',October 1957 ,2.26
b'Get Right',b'Jennifer Lopez',4 January 2005 ,2.57
b'Want U Back',b'Cher Lloyd',17 February 2012 ,2.43
b'Enth E Nd',b'Linkin Park',2002,2.34
"b""Stuck on Fuckin' You""",b'Lady Gaga',25 December 2011 ,2.39
,,,
b'What About Me? / The Rest of Last Night',b'Kenny Rogers',1984,1.90
b'Cookie Thumper!',b'Die Antwoord',18 June 2013 ,2.43
b'Turn It Up',b'Sonic Syndicate',22 August 2010 ,1.57
b'If You Go Away / Games (The Kids Get Hard Mix)',b'New Kids on the Block',1992,2.07
"b""Don't You Wanna Stay""",b'Jason Aldean',11 November 2010 ,2.31
b'Hawaii-Bombay / El mapa de tu coraz\xc3\xb3n',b'Mecano',17 July 1985 ,2.36
b'Dance Into the Light',b'Phil Collins',8 October 1996 ,2.50
,,,
b'Head Like a Hole',b'Buckcherry',2 November 2018 ,1.60
b'The Game',b'Disturbed',February 2002 ,2.41
"b""Until It's Gone""",b'Linkin Park',6 May 2014 ,2.51
"b""I Don't Think About It""",b'Emily Osment',21 August 2007 ,1.99
b'Party Like a Russian',b'Robbie Williams',30 September 2016 ,2.16
b'Christmas Is All Around',b'Billy Mack',15 December 2003 ,0.98
b'Opposite of Adults',b'Chiddy Bang',2010,2.41
,,,
b'Young',b'Hollywood Undead',2009,2.13
"b""Morning Sky / Don't Forget Me""",b'George Baker Selection',October 1975 ,1.85
"b""Don't Wanna Lose You / Si Voy A Perderte""",b'Gloria Estefan',1989,2.52
b'Blue (Da Ba Dee)',b'Eiffel 65',28 June 1999 ,2.60
b'Sincerely Yours',b'Sweet Sensation',January 1989 ,2.09
b'Puppy Love / Adam and Eve',b'Paul Anka',February 1960 ,2.40
b'Support',b'Mordecai Mapper',13 June 2017 ,1.27
,,,
b'Trap Trap Trap',b'Rick Ross',9 March 2017 ,2.27
b'Pink',b'Aerosmith',18 November 1997 ,2.53
b'The Beatles Christmas Record',b'The Beatles',6 December 1963 ,2.30
b'Lift Me Up [CD1]',b'Geri Halliwell',1 November 1999 ,2.38
b'Thank You for Loving Me',b'Bon Jovi',27 November 2000 ,2.37
b'I Am Woman / More Than You Could Take',b'Helen Reddy',1972,2.49
b'Borro Cassette',b'Maluma',29 June 2015 ,2.12
,,,
b'Hooked on Classics',b'Royal Philharmonic Orchestra',1981,2.07
b'Revolver',b'Madonna',November 2009 ,2.54
b'All or Nothing / Dreams to Remember',b'Milli Vanilli',6 January 1990 ,2.20
b'I Need Your Love',b'Calvin Harris',12 April 2013 ,2.56
b'Break Up with Him',b'Old Dominion',20 January 2015 ,1.44
,,,
,,,
b'PARANOIAC!',b'Lie or Liar',3 November 2013 ,0.93
b'Screwed',b'Paris Hilton',2004,2.09
"b""Goin' Crazy""",b'Dizzee Rascal',17 June 2013 ,2.07
b'Face Down',b'The Red Jumpsuit Apparatus',2007,2.49
b'Towards the Sun',b'Rihanna',24 February 2015 ,2.34
b'Watagatapitusberry',b'Pitbull',9 March 2010 ,1.08
b'Die One Day',b'Unkle Adams',27 April 2018 ,1.95
,,,
b'Anything Is Possible / Evergreen',b'Will Young',25 February 2002 ,1.99
"b""She's All I Ever Had""",b'Ricky Martin',2 November 1999 ,2.36
b'De la cap\xc4\x83t',b'Voltaj',31 October 2014 ,2.24
b'The Fix',b'Nelly',14 August 2015 ,2.02
b'Jingle Bells',b'Michael Bubl\xc3\xa9',2013,1.12
b'Lifeline',b'Papa Roach',2009,2.38
b'To Be With You',b'Mr. Big',21 December 1991 ,2.56
,,,
b'Best on Earth',b'Russ',18 October 2019 ,1.65
b'Never Close Our Eyes',b'Adam Lambert',17 April 2012 ,2.25
b'Somebody to Love',b'Glee Cast',24 September 2009 ,1.79
b'Singing in the Rain / Umbrella',b'Glee Cast',16 November 2010 ,1.85
b'Save Yourself',b'The Chainsmokers',24 August 2018 ,2.25
b'The Dark Side / Something Human / Thought Contagion / Dig Down',b'Muse',30 August 2018 ,2.30
b'To the Sky (Where Do We Go Now)',b'Tijana',23 February 2014 ,2.12
,,,
b'Who Am I',b'Katy B',5 February 2016 ,2.29
b'Saw Lightning',b'Beck',15 April 2019 ,2.50
b'Release Me / Ten Guitars',b'Engelbert Humperdinck',January 1967 ,2.55
b'Paper Roses / Least of All You',b'Marie Osmond',August 1973 ,2.21
b'Original Prankster',b'The Offspring',30 October 2000 ,2.55
b'KONSTRUKT',b'Porchy',9 August 2018 ,1.06
b'Hey Jimi',b'Jimi Blue Ochsenknecht',28 March 2008 ,1.82
,,,
b'Lean On Me',b'Michael Bolton',1994,1.68
"b""I Don't Belong in This Club""","b""Why Don't We""",20 March 2019 ,2.00
b'Sin pijama',b'Becky G',20 April 2018 ,2.39
b'Spell It Out',b'The Lonely Island',5 June 2013 ,2.02
b'Nada',b'Shakira',19 May 2017 ,2.14
b'Ba\xc5\x9bka',b'Wilki',2002,1.71
b'No Pulse',b'XXXTentacion',20 June 2018 ,2.04
,,,
b'The New Colossus',b'Machinae Supremacy',14 March 2018 ,1.52
b'Crush on You',b'Abby Victor',17 October 2010 ,2.25
b'The Power',b'DJ Fresh',3 June 2012 ,1.79
b'Cockiness (Love It)',b'Rihanna',7 September 2012 ,2.48
b'Father and Son',b'Ronan Keating',2004,1.83
,,,
,,,
b'Legendary',b'Skillet',8 May 2019 ,2.14
b'Shadow of the Day',b'Linkin Park',16 October 2007 ,2.56
b'How R U Doin?',b'Aqua',14 March 2011 ,2.19
b'5 Colours in Her Hair',b'McFly',29 March 2004 ,2.19
b'West Coast',b'G-Eazy',28 February 2019 ,2.36
b'Work',b'Rihanna',27 January 2016 ,2.59
b'WTF!?',b'Ski Mask the Slump God',29 December 2017 ,2.34
,,,
b'Guala',b'G-Eazy',28 March 2017 ,2.11
b'Dangerous',b'Kardinal Offishall',3 November 2008 ,2.44
b'Still Looking for a Handout / In Coon Town',b'Johnny Rebel',1969,2.00
b'Wow.',b'Post Malone',24 December 2018 ,2.62
b'Four Years Foreplay',b'Smosh',14 September 2009 ,1.96
"b""Let's Talk About Sex""","b""Salt 'n' Pepa""",1991,2.59
"b""Only Love / L'amour en h\xc3\xa9ritage""",b'Nana Mouskouri',1984,2.29
,,,
b'Take It Back',b'Logic',21 July 2017 ,2.27
b'Hard Rock Hallelujah',b'Lordi',22 February 2006 ,2.50
b'Fly',b'Hilary Duff',November 2004 ,2.21
b'Fairly Local',b'Twenty One Pilots',17 March 2015 ,2.50
b'My Boo',b'Usher',September 2004 ,2.54
b'The Great Escape',b'Boys Like Girls',2007,2.29
b'Release Me',b'Wilson Phillips',1990,2.38
,,,
b'I Like It',b'Dino',13 May 1989 ,2.06
b'Open Wide',b'Calvin Harris',27 October 2014 ,2.13
b'HP',b'Maluma',1 March 2019 ,2.01
b'Ding Dong Song',b'G\xc3\xbcnther',2003,2.48
b'Come & Get It',b'Selena Gomez',7 April 2013 ,2.61
b'Da Da Da',b'Lil Wayne',3 December 2009 ,1.93
b'Stand by You',b'Rachel Platten',11 September 2015 ,2.38
,,,
b'Mi gente (Remix)',b'J Balvin',28 September 2017 ,2.43
"b""Let's Get Loud""",b'Jennifer Lopez',19 June 2000 ,2.53
b'The Catalyst',b'Linkin Park',2 August 2010 ,2.47
"b""Make 'Em Say UHH""",b'Master P',1998,2.46
b'Something Big',b'Shawn Mendes',6 November 2014 ,2.27
"b""Knocking on Heaven's Door""",b'Avril Lavigne',2003,2.07
b'La bicicleta',b'Carlos Vives',27 May 2016 ,2.40
,,,
b'Anticipating',b'Britney Spears',22 May 2002 ,2.41
"b""Ain't Nobody (Loves Me Better)""",b'Felix Jaehn',21 April 2015 ,2.48
"b""We've Got It Goin' On""",b'Backstreet Boys',1995,2.45
b'More Than That',b'Backstreet Boys',2001,2.28
b'All I Have',b'Jennifer Lopez',March 2003 ,2.52
,,,
,,,
b'Crazy',b'Kidz Bop Kids',2006,0.99
b'Rumors',b'Lindsay Lohan',2004,2.37
"b""What's Another Year / One Night Stand""",b'Johnny Logan',1980,2.46
b'Girl Gone Wild',b'Madonna',2 March 2012 ,2.56
b'Everything Has Changed',b'Taylor Swift',28 May 2013 ,2.58
b'Beauty and the Beast',b'C\xc3\xa9line Dion',1991,2.46
"b""You're the One""",b'Greta Van Fleet',18 October 2018 ,2.38
,,,
b'Touch My Body',b'Mariah Carey',19 February 2008 ,2.54
b'We Are the Party',b'The Ex-Girlfriends',6 November 2012 ,1.64
b'Sexy to Me',b'JoJo',28 February 2012 ,2.01
"b""Stop for a Minute (Feat K'NAAN)""",b'Keane',11 April 2010 ,2.43
