track,artist,date,rating
b'\xe3\x82\xb5\xe3\x83\x9e\xe3\x83\xbc\xe3\x83\xbb\xe3\x83\xaf\xe3\x82\xa4\xe3\x83\xb3 (Summer Wine) / \xe3\x81\x95\xe3\x81\x99\xe3\x82\x89\xe3\x81\x84\xe3\x81\xae\xe7\x94\xb7 (Sand)',b'\xe3\x83\x8a\xe3\x83\xb3\xe3\x82\xb7\xe3\x83\xbc\xe3\x83\xbb\xe3\x82\xb7\xe3\x83\x8a\xe3\x83\x88\xe3\x83\xa9\xe3\x81\xa8\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\xbb\xe3\x83\x98\xe3\x82\xa4\xe3\x82\xba\xe3\x83\xab\xe3\x82\xa6\xe3\x83\x83\xe3\x83\x89',1968,3.94
b'My World Fell Down / Libra',b'Sagittarius',May 1967 ,3.86
b'No Title (Molly) / Mental Breakdown',b'John Maus',25 June 2012 ,3.87
b'Mas que nada / The Joker',"b""S\xc3\xa9rgio Mendes & Brasil '66""",September 1966 ,3.86
,,,
b'Le vent nous portera',b'Noir d\xc3\xa9sir',28 August 2001 ,3.84
b'(We Have) All the Time in the World / Pretty Little Missy',b'Louis Armstrong',21 November 1969 ,3.83
b'Long Gone Lonesome Blues / My Son Calls Another Man Daddy',b'Hank Williams',March 1950 ,3.84
b'My Valuable Hunting Knife',b'Guided by Voices',1995,3.96
b'Look Back in Anger / Repetition',b'David Bowie',20 August 1979 ,3.86
b'I Put a Spell on You / Gimme Some',b'Nina Simone',June 1965 ,3.85
"b""I'll Be Seeing You / I'll Get By""",b'Billie Holiday and Her Orchestra',July 1944 ,3.81
,,,
"b'Super Bad (Part 1, 2 & 3)'",b'James Brown',October 1970 ,3.81
b'Bonzo Goes to Bitburg / Go Home Ann / Daytime Dilemma',b'Ramones',June 1985 ,3.83
"b""Babe I'm Gonna Leave You / How Many More Times""",b'Led Zeppelin',1970,3.87
b'Skeleton Tree',b'Nick Cave & The Bad Seeds',25 November 2016 ,3.83
"b""Love Letters / I'm a Fool to Want You""",b'Ketty Lester',January 1962 ,3.85
,,,
,,,
b'February / M.D',b'Mineral',1996,3.82
b'Caldonia / Somebody Done Changed the Lock on My Door',b'Louis Jordan and His Tympany Five',April 1945 ,3.82
b'Giant',b'The The',19 April 2014 ,3.90
b'The Masterplan',b'Oasis',1998,3.84
b'Bloody Stream',b'Coda',30 January 2013 ,3.90
"b""Jumpin' at the Woodside / Dark Rapture""",b'Count Basie',December 1938 ,3.83
b'My Babe / Thunder Bird',b'Little Walter and His Jukes',February 1955 ,3.84
,,,
b'A Lady of a Certain Age',b'The Divine Comedy',6 November 2006 ,3.93
"b""How High the Moon / Walkin' and Whistlin' Blues""",b'Les Paul & Mary Ford',26 March 1951 ,3.80
"b""I'll Never Get Out of This World Alive / I Could Never Be Ashamed of You""",b'Hank Williams with His Drifting Cowboys',November 1952 ,3.83
"b""Je t'aime moi non plus / Bonnie and Clyde""",b'Brigitte Bardot',1986,3.88
b'Lie Dream of a Casino Soul / Fantastic Life',b'The Fall',13 November 1981 ,3.83
b'Volunteers / We Can Be Together',b'Jefferson Airplane',October 1969 ,3.85
b'Reet Petite (The Finest Girl You Ever Want to Meet) / By the Light of the Silvery Moon',b'Jackie Wilson',October 1957 ,3.82
,,,
b'Who Goes There',b'Bladee',18 May 2016 ,3.77
b'Rhapsody in Blue',b'Paul Whiteman and His Concert Orchestra',October 1924 ,3.82
b'Party Police',b'Alvvays',23 February 2015 ,3.84
b'Wang Dang Doodle / Blues Heaven',b'Koko Taylor',February 1966 ,3.89
"b""Poison Ivy / I'm a Hog for You""",b'The Coasters',August 1959 ,3.80
b'Dirty Old Town / A Pistol for Paddy Garcia',b'The Pogues',August 1985 ,3.85
"b'Ready, Able'",b'Grizzly Bear',26 October 2009 ,3.81
,,,
b'Criminology / Glaciers of Ice',b'Raekwon',26 June 1995 ,3.86
b'Your Ghost',b'Kristin Hersh',10 January 1994 ,3.86
"b""Why Don't You Do Right? / Love Me""",b'Lil Green',13 June 1941 ,3.89
b'Fall at Your Feet',b'Crowded House',October 1991 ,3.83
"b""Temperature's Rising / Give Up the Goods (Just Step)""",b'Mobb Deep',19 September 1995 ,3.87
b'Celluloid Heroes / Hot Potatoes',b'The Kinks',24 November 1972 ,3.82
"b""The Night Before / You've Got to Hide Your Love Away""",b'The Beatles',1965,3.82
,,,
b'If I Should Fall From Grace With God / Sally MacLennane',b'The Pogues',22 February 1988 ,3.85
"b""Where I'm From""",b'Digable Planets',1993,3.84
b'Sing (To Me)',b'Blur',January 2000 ,3.85
b'Do I Love You? / Bebe and Susu',b'The Ronettes',May 1964 ,3.79
b'Accident Prone',b'Jawbreaker',1996,4.09
"b""G. I. Jive / Is You Is or Is You Ain't (Ma' Baby)""",b'Louis Jordan and His Tympany Five',April 1944 ,3.81
b'Thela Hun Ginjeet / Elephant Talk',b'King Crimson',1981,3.90
,,,
"b'Kansas City / Listen, My Darling'",b'Wilbert Harrison',23 March 1959 ,3.82
b'I Hear You Knocking / Bumpity Bump',b'Smiley Lewis',July 1955 ,3.87
b'Am I Wry? No',b'Mew',16 June 2003 ,3.85
b'This Charming Man (New York)',b'The Smiths',1983,3.84
"b""Halah / She's My Baby""",b'Mazzy Star',1995,3.91
,,,
,,,
b'Accelerate',b'Susanne Sundf\xc3\xb8r',30 October 2015 ,3.84
"b""Shake It and Break It But (Don't Let It Fall Mama) / A Spoonful Blues""",b'Charley Patton',November 1929 ,3.82
"b""Minor's Swing / Viper's Dream""",b'Quintette du Hot Club de France',1937,3.82
"b""Hang Down Your Head / Tango Till They're Sore""",b'Tom Waits',1985,3.83
b'Rhapsody in Blue (Parts 1 & 2)',b'Paul Whiteman and His Concert Orchestra',July 1927 ,3.86
b'Dreamer',b'Charli XCX',2017,3.90
"b""Mike Oldfield's Single (Theme From Tubular Bells)""",b'Mike Oldfield',28 June 1974 ,3.81
,,,
"b""Take Me I'm Yours / Night Nurse""",b'Squeeze',3 February 1978 ,3.82
b'Strange Town / The Butterfly Collector',b'The Jam',9 March 1979 ,3.81
"b""Is It Because I'm Black / Let Them Hang High""",b'Syl Johnson',September 1969 ,3.91
b'Amsterdam / Mathilde',b'Scott Walker',1968,3.85
"b""Over Under Sideways Down / Jeff's Boogie""",b'Yardbirds',27 May 1966 ,3.85
"b'Bang, Bang / The Shadow of Your Smile'",b'Nancy Sinatra',1966,4.16
b'Fifteen Feet of Pure White Snow',b'Nick Cave & The Bad Seeds',21 May 2001 ,3.82
,,,
"b""Save It for Later / What's Your Best Thing?""",b'The Beat',April 1982 ,3.83
"b""Treason (It's Just a Story) / Read It in Books""",b'The Teardrop Explodes',February 1980 ,3.82
"b""Desir\xc3\xa9e / I've Got Something on My Mind""",b'The Left Banke',June 1967 ,3.95
b'Shadowboxer',b'Fiona Apple',1 July 1996 ,3.88
b'New Mistake',b'Jellyfish',1993,3.87
b'Cecilia / El Condor Pasa',b'Simon & Garfunkel',1970,4.10
b'Love Songs on the Radio',b'Mojave 3',1995,4.04
,,,
b'The Loner / Sugar Mountain',b'Neil Young',February 1969 ,3.85
b'Bet',b'Tinashe',29 September 2014 ,3.93
b'Aja',b'Steely Dan',1977,3.83
b'Blackberry Way / Something',b'The Move',29 November 1968 ,3.81
"b'Hold On, Hold On'",b'Neko Case',2006,3.81
b'Stress',b'Organized Konfusion',30 June 1994 ,3.81
b'I Know What I Like (In Your Wardrobe) / Twilight Alehouse',b'Genesis',1973,3.78
,,,
b'Badge / What a Bringdown',b'Cream',17 March 1969 ,3.81
"b""Can't Hardly Stand It / Everybody's Lovin' My Baby""",b'Charlie Feathers',6 October 1956 ,3.84
b'Jesus Was a Cross Maker / The Phantom Cowboy',b'Judee Sill',1 October 1971 ,3.87
b'Gentlemen Take Polaroids / The Experience of Swimming / The Width of a Room / Burning Bridges',b'Japan',10 October 1980 ,3.83
b'Overcome',b'Tricky',16 January 1995 ,3.80
b'Me and the Devil Blues / Little Queen of Spades',b'Robert Johnson',May 1938 ,3.83
b'An Ocean in Between the Waves',b'The War on Drugs',9 March 2015 ,3.85
,,,
b'Germ-Free Adolescents / Age',b'X-Ray Spex',27 November 1978 ,3.84
b'Moonlight Sonata',b'\xd0\xad\xd0\xbc\xd0\xb8\xd0\xbb\xd1\x8c \xd0\x93\xd0\xb8\xd0\xbb\xd0\xb5\xd0\xbb\xd1\x8c\xd1\x81 [Emil Gilels]',,3.96
b'Drive That Fast / These Drinkers',b'Kitchens of Distinction',January 1991 ,3.80
b'Endtitles From Blade Runner',b'Vangelis',1992,3.92
b'The First Picture of You / The Lotus Eaters',b'The Lotus Eaters',June 1983 ,3.76
,,,
,,,
b'Say So',b'Doja Cat',28 February 2020 ,3.88
b'5 A.M. / Prelude',b'The Millennium',July 1968 ,3.91
b'Lawdy Miss Clawdy / Mailman Blues',b'Lloyd Price',April 1952 ,3.79
b'Twilight in Turkey / Minuet in Jazz',b'The Raymond Scott Quintette',April 1937 ,3.93
"b""I'm Your Hoochie Cooche Man / She's So Pretty""",b'Muddy Waters',January 1954 ,3.80
"b""It Don't Mean a Thing (If It Ain't Got That Swing) / Rose Room""",b'Duke Ellington and His Famous Orchestra',18 February 1932 ,3.80
b'Watcher of the Skies / Willow Farm',b'Genesis',March 1973 ,3.88
,,,
b'Hey! Bo-Diddley / Mona',b'Bo Diddley',April 1957 ,3.84
b'Bomber / Over the Top',b'Mot\xc3\xb6rhead',1 December 1979 ,3.81
b'Stagger Lee / You Need Love',b'Lloyd Price',November 1958 ,3.81
"b""I Can't Get Next to You / Running Away (Ain't Gonna Help You)""",b'The Temptations',30 July 1969 ,3.83
b'Rhymes Like Dimes',b'MF DOOM',18 June 2012 ,3.89
b'My Old School / Pearl of the Quarter',b'Steely Dan',10 October 1973 ,3.82
b'Kicker Conspiracy / Wings / Container Drivers / New Puritan',b'The Fall',19 September 1983 ,3.82
,,,
b'California Stars',b'Billy Bragg & Wilco',1998,3.83
b'Love / Give Me Some Truth',b'John Lennon',15 November 1982 ,3.81
"b""Brother's Gonna Work It Out / I Choose You""",b'Willie Hutch',1973,3.80
b'Goodbye',b'The Sundays',September 1992 ,3.85
b'Surrender / Rain of Ruin',b'Suicide',1988,3.86
"b""Twilight / Julie Don't Live Here""",b'Electric Light Orchestra',November 1981 ,3.83
b'20th Century Man / Skin and Bone',b'The Kinks',December 1971 ,3.89
,,,
b'Bluebird / Mr. Soul',b'The Buffalo Springfield',June 1967 ,3.86
b'Sunlight Bathed the Golden Glow / Fortune',b'Felt',17 August 1984 ,3.83
b'First Time',b'Carly Rae Jepsen',March 2016 ,3.89
b'Trouble / Mary Lee Jones',b'Lindsey Buckingham',24 October 1981 ,3.76
b'Slow Emotion Replay',b'The The',April 1993 ,3.93
b'Sally MacLennane / Wild Rover',b'The Pogues',June 1985 ,3.86
b'Shake Your Hips / Midnight Blues',b'Slim Harpo',June 1966 ,3.97
,,,
b'Perfect Skin / The Sea and the Sand / You Will Never Be No Good',b'Lloyd Cole and The Commotions',April 1984 ,3.81
"b""Sure Nuff 'n Yes I Do / Yellow Brick Road""",b'Captain Beefheart & His Magic Band',1970,3.84
"b""Can't Seem to Make You Mine / Daisy Mae""",b'The Seeds',June 1965 ,3.84
"b""Rollin' and Tumblin' (Part 1) / Rollin' and Tumblin' (Part 2)""",b'Muddy Waters',April 1950 ,3.85
b'Last Train Home',b'Pat Metheny Group',1987,3.92
b'The Ghetto - Part 1 / \tThe Ghetto - Part 2',b'Donny Hathaway',1969,3.82
b'Ventura Highway / Saturn Nights',b'America',19 September 1972 ,3.82
,,,
b'Big Iron / Saddle Tramp',b'Marty Robbins',22 February 1960 ,3.84
b'Shesmovedon',b'Porcupine Tree',July 2000 ,3.81
b'Motor Away / Color of My Blade',b'Guided by Voices',6 June 1995 ,3.81
b'Not Too Soon',b'Throwing Muses',4 November 1991 ,3.83
,,,
b'Car Wash Hair',b'Mercury Rev',28 October 1991 ,3.81
b'Cutting My Fingers Off',b'Turnover',11 March 2015 ,3.94
b'Gimme a Pigfoot / Take Me for a Buggy Ride',b'Bessie Smith',1934,3.78
"b""Bloodshot Eyes / Confessin' the Blues""",b'Wynonie Harris',July 1951 ,3.89
b'Drugs Drugs Drugs',b'Tonetta',19 February 2016 ,3.92
"b""Evil Is Goin' On / Baby How Long?""","b""The Howlin' Wolf""",July 1954 ,3.84
b'Ne me quitte pas / Les biches',b'Jacques Brel',1972,3.91
,,,
b'Feeling Good / My Baby Just Cares for Me',b'Nina Simone',1994,3.98
b'Going to a Go-Go / Choosey Beggar',b'Smokey Robinson and The Miracles',6 December 1965 ,3.83
"b""(Are You) The One That I've Been Waiting For?""",b'Nick Cave & The Bad Seeds',19 May 1997 ,3.82
b'Moving',b'Supergrass',6 September 1999 ,3.88
b'101 FM',b'Little Simz',5 December 2018 ,3.82
b'Mystic Eyes / If You and I Could Be as Two',b'Them',12 November 1965 ,3.85
b'Peace Piece',b'Bill Evans Trio',1958,4.33
,,,
"b'You, in Weird Cities'",b'Jeff Rosenstock',10 April 2015 ,4.19
"b""'Cello Song""",b'Nick Drake',10 November 2014 ,3.84
"b""Nobody's Fault but My Own""",b'Beck',21 April 1999 ,3.83
"b""Doctor Who / This Can't Be Love""",b'The BBC Radiophonic Workshop',1964,3.83
"b'The ""Harry Lime"" Theme / The Cafe Mozart Waltz'",b'Anton Karas',September 1949 ,3.86
b'Country Feedback / Ambulance Blues',b'R.E.M.',December 1999 ,3.87
"b""The Real Thing (Parts 1 and 2) / It's Only a Matter of Time""",b'Russell Morris',March 1969 ,3.81
,,,
b'Soul Power (Part 1) / Soul Power (Part 2 & Part 3)',b'James Brown',February 1971 ,3.83
b'Down Hearted Blues / Gulf Coast Blues',b'Bessie Smith',May 1923 ,3.79
b'The Gallis Pole / The Bourgeois Blues',b'Lead Belly',1939,3.81
b'City Sickness / Untitled / The Bullring',b'Tindersticks',13 September 1993 ,3.83
"b""Down in Mexico / Turtle Dovin'""",b'The Coasters',February 1956 ,3.80
b'Wild',b'Beach House',29 October 2012 ,3.82
b'Darklands / Rider / On the Wall',b'The Jesus and Mary Chain',November 1987 ,3.84
,,,
b'The Ledge',b'The Replacements',1987,3.88
b'Black Night / Once There Lived a Fool',b'Charles Brown',January 1951 ,3.82
b'Fourth of July',b'Galaxie 500',September 1990 ,3.80
b'Take a Chance With Me / The Main Thing',b'Roxy Music',September 1982 ,3.81
b'Halo of Flies / Under My Wheels',b'Alice Cooper',July 1973 ,3.82
b'Wide Open Road / Time of Weakness',b'The Triffids',February 1986 ,3.80
b'A Place Called Home',b'PJ Harvey',March 2001 ,3.82
,,,
b'Lucky Denver Mint',b'Jimmy Eat World',1 January 1999 ,3.81
b'Shotgun / Hot Cha',b'Jr. Walker & the All Stars',14 January 1965 ,3.84
b'Gloria / Parking Lot',b'Mineral',1994,3.79
b'Sugar Town / Summer Wine',b'Nancy Sinatra',December 1966 ,3.84
b'Aloha Steve and Danno / Anglo Girl Desire',b'Radio Birdman',May 1978 ,3.83
,,,
,,,
b'Obscurity Knocks',b'The Trash Can Sinatras',5 February 1990 ,3.85
b'Twilight Time / Out of My Mind',b'The Platters',4 April 1958 ,3.79
b'The Meeting Place / The Man Who Sailed Around His Soul',b'XTC',2 February 1987 ,3.87
b'Love Song / Noise Noise Noise / Suicide',b'The Damned',10 April 1979 ,3.83
"b""Strange Kind of Woman / I'm Alone""",b'Deep Purple',12 February 1971 ,3.81
"b""I Don't Believe in You / Does Caroline Know?""",b'Talk Talk',October 1986 ,3.83
b'Love Song / The Earth That You Walk Upon',b'Simple Minds',17 August 1981 ,3.78
,,,
b'Wang-Dang-Doodle / Back Door Man',"b""Howlin' Wolf""",January 1961 ,3.81
b'People Who Died / I Want the Angel',b'The Jim Carroll Band',1980,3.83
"b""Rollin' Stone / Walking Blues""",b'Muddy Waters',June 1950 ,3.82
b'Christian Woman',b'Type O Negative',1993,3.80
"b""A-Tisket A-Tasket / Liza (All the Clouds'll Roll Away)""",b'Chick Webb and His Orchestra',June 1938 ,3.79
b'Fame / Golden Years',b'David Bowie',1980,3.91
"b""I'm So Glad / Special Rider Blues""",b'Skip James',September 1931 ,3.81
,,,
b'Yours Is No Disgrace (Pt. 1 & 2)',b'Yes',1971,3.86
b'You Showed Me / Buzz Saw',b'The Turtles',December 1968 ,3.85
b'Killing Floor / Louise',"b""Howlin' Wolf""",February 1965 ,3.87
b'Never My Love / Requiem for the Masses',b'The Association',9 August 1967 ,3.80
b'Saturday Night Fish Fry (Part 1) / Saturday Night Fish Fry (Concluded)',b'Louis Jordan and His Tympany Five',September 1949 ,3.76
b'The Sidewinder (Part I) / The Sidewinder (Part II)',b'Lee Morgan',October 1964 ,4.01
b'Perfect / The Nature of Virtue (Version 1)',b'The The',11 February 1983 ,3.83
,,,
"b""Shark Fin Blues / You Really Don't Care""",b'The Drones',18 March 2006 ,3.92
"b""Don't Let Me Be Misunderstood / A Monster""",b'Nina Simone',October 1964 ,3.86
b'High Water Everywhere (Part I) / High Water Everywhere (Part II)',b'Charley Patton',January 1930 ,3.80
"b'Get Up, Get Into It, Get Involved (Parts 1 & 2)'",b'James Brown',January 1971 ,3.82
b'Creole Love Call / Black and Tan Fantasie',b'Duke Ellington and His Orchestra',3 February 1928 ,3.79
b'Zig Zag Wanderer / Abba Zaba',b'Captain Beefheart and His Magic Band',August 1968 ,3.82
"b""The Girl Can't Dance / You Can't Make Me Doubt My Baby""",b'Bunker Hill',September 1963 ,3.79
,,,
b'Straight to You / Jack the Ripper',b'Nick Cave & The Bad Seeds',30 March 1992 ,3.79
b'All or Nothing / Understanding',b'Small Faces',5 August 1966 ,3.80
b'Teqkilla',b'M.I.A.',29 June 2010 ,3.98
b'A New England / Patrick',b'Kirsty MacColl',1985,3.80
b'Salt Peanuts / Hot House',b'Dizzy Gillespie',September 1945 ,3.80
b'The Man Who Sold the World / Band of Gold',b'Midge Ure',1982,3.90
"b""John the Revelator / You're Gonna Need Somebody on Your Bond""",b'Blind Willie Johnson',June 1930 ,3.79
,,,
b'Wildwood Flower / Forsaken Love',b'Carter Family',January 1929 ,3.77
b'Take the Skinheads Bowling / Colonel Enrique Adolfo Bermudez',b'Camper Van Beethoven',1986,3.86
b'Arise',b'Sepultura',1992,3.81
b'Waiting',b'Porcupine Tree',May 1996 ,3.84
"b""Wouldn't It Be Nice / Fun, Fun, Fun / California Girls""",b'The Beach Boys',1972,4.04
,,,
,,,
b'When I Was Young / A Girl Named Sandoz',b'The Animals',May 1967 ,3.83
b'Lips Like Sugar / Rollercoaster',b'Echo & The Bunnymen',14 August 1987 ,3.79
b'Freezing Moon / Carnage',b'Mayhem',1996,3.80
b'Mess Around / Funny (But I Still Love You)',b'Ray Charles and His Orchestra',June 1953 ,3.83
"b""Dirty Work / Reelin' in the Years""",b'Steely Dan',1973,3.80
b'Just One Look / Bossa Nova Blues',b'Doris Troy',April 1963 ,3.86
b'I Close My Eyes and Count to Ten / No Stranger Am I',b'Dusty Springfield',September 1968 ,3.82
,,,
b'Without You',b'Spooky Black',28 February 2014 ,3.88
b'Rented Rooms',b'Tindersticks',July 1997 ,3.88
b'Black Hearted Love',b'PJ Harvey & John Parish',2 March 2009 ,3.84
b'Bour\xc3\xa9e / Fat Man',b'Jethro Tull',1969,3.81
"b""Cruiser's Creek / L.A.""",b'The Fall',11 October 1985 ,3.86
b'Feel So Sad',b'Spiritualized',10 June 1991 ,3.80
b'Nausea',b'Jeff Rosenstock',29 January 2015 ,4.04
,,,
b'Garbageman / Drug Train',b'The Cramps',1980,3.79
b'Entertain',b'Sleater-Kinney',10 May 2005 ,3.82
b'Family and Loyalty',b'Gang Starr',20 September 2019 ,3.84
b'Y\xc3\xbc-Gung / Seele brennt / Sand',b'Einst\xc3\xbcrzende Neubauten',11 March 1985 ,3.83
"b""Jackie Wilson Said (I'm in Heaven When You Smile) / You've Got the Power""",b'Van Morrison',July 1972 ,3.82
b'Accidents Will Happen / Talking in the Dark / Wednesday Week',b'Elvis Costello & The Attractions',4 May 1979 ,3.79
"b""What You Won't Do for Love / Love Won't Wait""",b'Bobby Caldwell',1978,3.80
,,,
"b""She's Leaving / The Romance of the Telescope""",b'Orchestral Manoeuvres in the Dark',1982,3.82
b'Miss My Ni',b'gmcfosho',24 March 2013 ,3.93
b'A Night in Tunisia / Ornithology',b'Charlie Parker Septet',May 1946 ,3.83
b'Rescue / Simple Stuff',b'Echo & The Bunnymen',5 May 1980 ,3.77
b'After Laughter / What Will Tomorrow Bring',b'Wendy Rene',19 August 1964 ,3.78
b'Wish Someone Would Care / Break-A-Way',b'Irma Thomas',February 1964 ,3.85
b'Electrolite',b'R.E.M.',4 February 1997 ,3.83
,,,
b'Both Ends Burning / For Your Pleasure',b'Roxy Music',December 1975 ,3.82
"b""Midnight to Six Man / Can't Stand the Pain""",b'The Pretty Things',December 1965 ,3.83
"b""New York Mining Disaster 1941 / I Can't See Nobody""",b'Bee Gees',14 April 1967 ,3.79
"b'Respectable Street / Strange Tales, Strange Tails / Officer Blue'",b'XTC',13 March 1981 ,3.84
b'Melissa / Blue Sky',b'The Allman Brothers Band',August 1972 ,3.83
"b""Diet / It's Obvious""",b'Au Pairs',1980,3.83
b'Apocalypso',b'Mew',18 July 2005 ,3.86
,,,
b'Mockingbirds',b'Grant Lee Buffalo',1994,3.85
"b""I'll Believe in Anything""",b'Wolf Parade',28 August 2006 ,3.78
b'Something Soon',b'Car Seat Headrest',1 September 2015 ,3.85
b'Mountains / Alexa De Paris',b'Prince and The Revolution',7 May 1986 ,3.87
b'The Fear',b'Pulp',1998,3.84
,,,
,,,
b'Reward / Strange House in the Snow',b'The Teardrop Explodes',January 1981 ,3.80
b'Coyote / Blue Motel Room',b'Joni Mitchell',February 1977 ,3.85
"b""I Don't Wanna Be Me""",b'Type O Negative',2003,3.86
b'No Particular Place to Go / You Two',b'Chuck Berry',April 1964 ,3.80
"b""Darlin' / Here Today""",b'The Beach Boys',18 December 1967 ,3.83
b'Lipgloss',b'Pulp',15 November 1993 ,3.81
b'Pouring Water on a Drowning Man / Forgetting You',b'James Carr',September 1966 ,3.83
,,,
b'Vacation Bible School',b'Ayesha Erotica',October 2018 ,3.83
b'Rowche Rumble / In My Area',b'The Fall',30 July 1979 ,3.80
b'No Other / The True One',b'Gene Clark',January 1975 ,3.80
b'I Thank You / Wrap It Up',b'Sam & Dave',8 January 1968 ,3.84
b'Memo From Turner / Natural Magic',b'Mick Jagger',November 1970 ,3.83
"b""I Don't Know Why I Love You / Secrets""",b'The House of Love',November 1989 ,3.82
b'Gabrielle',b'Ween',2006,3.86
,,,
b'Elenore / Surfer Dan',b'The Turtles',September 1968 ,3.79
"b""Adult Books / We're Desperate""",b'X',April 1978 ,3.76
